ticker,shortName,type,minTradeQuantity,currencyCode
SHIP_US_EQ,SHIP,STOCK,0.1,USD
SHIPl_EQ,SHIP,STOCK,1.0,USD
SHLDl_EQ,SHLD,ETF,0.13,USD
SHLE_CA_EQ,SHLE,STOCK,0.15,CAD
SHLGl_EQ,SHLG,ETF,0.1,GBP
SHLS_US_EQ,SHLS,STOCK,0.01,USD
SHMD_US_EQ,SHMD,STOCK,0.2,USD
SHOEl_EQ,SHOE,STOCK,1.0,GBX
SHOO_US_EQ,SHOO,STOCK,0.01,USD
SHOP_US_EQ,SHOP,STOCK,0.1,USD
SHOP_CA_EQ,SHOP,STOCK,0.02,CAD
JUPW_US_EQ,SHOT,STOCK,0.1,USD
SHPH_US_EQ,SHPH,STOCK,0.1,USD
GLEO_US_EQ,SHPWQ,STOCK,0.1,USD
SHRG_US_EQ,SHRG,STOCK,1.0,USD
SHW_US_EQ,SHW,STOCK,0.001,USD
SPAR_US_EQ,SHYF,STOCK,0.01,USD
SHYGl_EQ,SHYG,ETF,0.02,GBP
SHYUl_EQ,SHYU,ETF,0.01,GBP
SIA_CA_EQ,SIA,STOCK,0.1,CAD
SI_US_EQ,SICP,STOCK,0.02,USD
SID_US_EQ,SID,STOCK,0.1,USD
SIDU_US_EQ,SIDU,STOCK,0.1,USD
SIEd_EQ,SIE,STOCK,0.01,EUR
SIEB_US_EQ,SIEB,STOCK,0.1,USD
SIFY_US_EQ,SIFY,STOCK,0.5,USD
SIG_US_EQ,SIG,STOCK,0.01,USD
SIGA_US_EQ,SIGA,STOCK,0.1,USD
SIGHTp_EQ,SIGHT,STOCK,0.1,EUR
SIGI_US_EQ,SIGI,STOCK,0.01,USD
SIGNs_EQ,SIGN,STOCK,0.1,CHF
SII_CA_EQ,SII,STOCK,0.03,CAD
SIKAs_EQ,SIKA,STOCK,0.01,CHF
SIL_CA_EQ,SIL,STOCK,0.14,CAD
SILA_US_EQ,SILA,STOCK,0.05,USD
SILC_US_EQ,SILC,STOCK,0.01,USD
SILGl_EQ,SILG,ETF,0.1,GBP
SILVl_EQ,SILV,ETF,0.1,USD
SILVs_EQ,SILV,ETF,0.1,CHF
SILV_US_EQ,SILV,STOCK,0.1,USD
SILVm_EQ,SILV,ETF,0.1,EUR
SIM_US_EQ,SIM,STOCK,0.01,USD
SIMTl_EQ,SIME,ETF,0.1,USD
SIMO_US_EQ,SIMO,STOCK,0.01,USD
SIMTm_EQ,SIMT,ETF,0.05,EUR
SIN3d_EQ,SIN3,ETF,0.07,EUR
SINT_US_EQ,SINT,STOCK,0.1,USD
SIRI_US_EQ,SIRI,STOCK,0.1,USD
SIS_CA_EQ,SIS,STOCK,0.08,CAD
TYHT_US_EQ,SISI,STOCK,0.8,USD
SITC_US_EQ,SITC,STOCK,0.02,USD
SITM_US_EQ,SITM,STOCK,1.0,USD
SIUSl_EQ,SIUS,ETF,0.01,USD
SIVB_US_EQ,SIVBQ,STOCK,0.001,USD
SIX2d_EQ,SIX2,STOCK,0.01,EUR
SIX3d_EQ,SIX3,STOCK,0.01,EUR
SJ_US_EQ,SJ,STOCK,0.5,USD
SJ_CA_EQ,SJ,STOCK,0.02,CAD
SJAPl_EQ,SJAP,ETF,0.1,EUR
SJDEl_EQ,SJD,ETF,0.1,EUR
SJDl_EQ,SJD,ETF,0.1,GBX
SJM_US_EQ,SJM,STOCK,0.01,USD
SJNKs_EQ,SJNK,ETF,0.1,CHF
SJNKl_EQ,SJNK,ETF,0.01,USD
SJP3l_EQ,SJP3,ETF,0.01,USD
SJPAl_EQ,SJPA,ETF,0.04,GBX
SJPDa_EQ,SJPD,ETF,0.19,USD
SJPEl_EQ,SJPE,ETF,0.5,EUR
SJPEa_EQ,SJPE,ETF,0.13,EUR
SJPMl_EQ,SJPM,ETF,0.5,USD
SJPNl_EQ,SJPN,ETF,0.1,GBX
SJPYl_EQ,SJPY,ETF,0.01,USD
SJT1_US_EQ,SJT,STOCK,0.15,USD
SJW_US_EQ,SJW,STOCK,0.01,USD
SKp_EQ,SK,STOCK,0.01,EUR
SKE_CA_EQ,SKE,STOCK,0.22,CAD
CCX_US_EQ,SKIL,STOCK,0.1,USD
VSPR_US_EQ,SKIN,STOCK,0.1,USD
FEAC_US_EQ,SKLZ,STOCK,0.1,USD
SKORl_EQ,SKOR,ETF,0.1,GBX
SKT_US_EQ,SKT,STOCK,0.01,USD
SKUKa_EQ,SKUK,ETF,0.1964,USD
SKWD_US_EQ,SKWD,STOCK,1.0,USD
SKX_US_EQ,SKX,STOCK,0.01,USD
SKYE_US_EQ,SKYE,STOCK,0.1,USD
YSAC_US_EQ,SKYH,STOCK,0.1,USD
SKYT_US_EQ,SKYT,STOCK,0.1,USD
SKYUl_EQ,SKYU,ETF,0.01,USD
SKYW_US_EQ,SKYW,STOCK,0.01,USD
SKYX_US_EQ,SKYX,STOCK,0.1,USD
SLAB_US_EQ,SLAB,STOCK,0.01,USD
SLB_US_EQ,SLB,STOCK,0.01,USD
SLCA_US_EQ,SLCA,STOCK,0.1,USD
SLDB_US_EQ,SLDB,STOCK,0.5,USD
DCRC_US_EQ,SLDP,STOCK,0.1,USD
SLGG_US_EQ,SLE,STOCK,0.6,USD
SLF_US_EQ,SLF,STOCK,0.01,USD
SLF_CA_EQ,SLF,STOCK,0.02,CAD
KKVLl_EQ,SLFR,STOCK,1.0,GBX
SLG_US_EQ,SLG,STOCK,0.01,USD
SLGL_US_EQ,SLGL,STOCK,0.1,USD
SLHG_US_EQ,SLHGF,STOCK,0.1,USD
SLHNs_EQ,SLHN,STOCK,0.01,CHF
SLI_US_EQ,SLI,STOCK,0.1,USD
SLIGRa_EQ,SLIGR,STOCK,0.01,EUR
SLM_US_EQ,SLM,STOCK,0.1,USD
SLMAs_EQ,SLMA,ETF,0.15,EUR
SLMCd_EQ,SLMC,ETF,0.2,EUR
SLMDd_EQ,SLMD,ETF,0.2,EUR
SLMGd_EQ,SLMG,ETF,0.25,EUR
SLN_US_EQ,SLN,STOCK,0.05,USD
BOAS_US_EQ,SLNAF,STOCK,0.1,USD
SLNCd_EQ,SLNC,ETF,0.4,EUR
SLNG_US_EQ,SLNG,STOCK,0.1,USD
MKTY_US_EQ,SLNH,STOCK,0.27,USD
SLNO_US_EQ,SLNO,STOCK,0.5,USD
SLP_US_EQ,SLP,STOCK,2.0,USD
SLPLl_EQ,SLP,STOCK,1.0,GBX
SLQT_US_EQ,SLQT,STOCK,0.01,USD
SLRe_EQ,SLR,STOCK,0.08,EUR
SLRC_US_EQ,SLRC,STOCK,0.1,USD
SLRN_US_EQ,SLRN,STOCK,0.1,USD
SLRX_US_EQ,SLRX,STOCK,1.0,USD
SLS_CA_EQ,SLS,STOCK,0.21,CAD
SLS_US_EQ,SLS,STOCK,0.1,USD
SLSR_US_EQ,SLSR,STOCK,0.3,USD
SLUS1d_EQ,SLUS,ETF,0.13,EUR
SLV3l_EQ,SLV3,ETF,0.1,USD
SLVPl_EQ,SLVP,ETF,0.1,GBX
SLVRl_EQ,SLVR,ETF,0.01,USD
SLVRPp_EQ,SLVRP,ETF,0.06,EUR
SLVSl_EQ,SLVS,ETF,0.1,USD
SLXXl_EQ,SLXX,ETF,0.01,GBP
SLYGd_EQ,SLYG,STOCK,0.25,EUR
SM_US_EQ,SM,STOCK,1.0,USD
SM3El_EQ,SM3E,ETF,0.1,EUR
SMAGl_EQ,SMAG,ETF,0.0,GBX
SMAR_US_EQ,SMAR,STOCK,0.01,USD
SMBSl_EQ,SMBS,ETF,0.4,GBX
SMC2l_EQ,SMC2,ETF,0.06,GBX
SMCIm_EQ,SMCI,ETF,0.1,EUR
SMCIl_EQ,SMCI,ETF,0.05,USD
SMCI_US_EQ,SMCI,STOCK,0.01,USD
SMCPp_EQ,SMCP,STOCK,0.1,EUR
SMDSl_EQ,SMDS,STOCK,0.1,GBX
SMDUa_EQ,SMDU,ETF,0.17,EUR
SMEAl_EQ,SMEA,ETF,0.01,GBX
SMFG_US_EQ,SMFG,STOCK,0.1,USD
SMG_US_EQ,SMG,STOCK,0.01,USD
SMGBl_EQ,SMGB,ETF,0.1,GBP
SMHl_EQ,SMH,ETF,0.1,USD
SMHm_EQ,SMH,ETF,0.1,EUR
SMH3l_EQ,SMH3,ETF,0.1,USD
SMHNd_EQ,SMHN,STOCK,0.07,EUR
SMHSl_EQ,SMHS,ETF,0.1,USD
SMI3l_EQ,SMI3,ETF,0.04,GBX
SMIFl_EQ,SMIF,STOCK,1.0,GBX
SMINl_EQ,SMIN,STOCK,0.1,GBX
SMLR_US_EQ,SMLR,STOCK,0.01,USD
SMMNY_US_EQ,SMMNY,STOCK,0.1,USD
SMMT_US_EQ,SMMT,STOCK,0.1,USD
SMNNY_US_EQ,SMNNY,STOCK,0.01,USD
SV_US_EQ,SMR,STOCK,0.1,USD
FWAA_US_EQ,SMRT,STOCK,0.1,USD
SMSDl_EQ,SMSD,STOCK,0.001,USD
SMSFl_EQ,SMSF,ETF,0.01,GBX
SMSI_US_EQ,SMSI,STOCK,0.1,USD
SMSNl_EQ,SMSN,STOCK,0.001,USD
SMT_CA_EQ,SMT,STOCK,1.0,CAD
SMTl_EQ,SMT,STOCK,0.1,GBX
SMTC_US_EQ,SMTC,STOCK,0.01,USD
SMTCl_EQ,SMTC,ETF,0.001,USD
SMTK_US_EQ,SMTK,STOCK,1.0,USD
SMTS_US_EQ,SMTSF,STOCK,1.0,USD
SMUAa_EQ,SMUA,ETF,0.16,EUR
SMUDl_EQ,SMUD,ETF,0.19,GBP
SMWB_US_EQ,SMWB,STOCK,0.1,USD
SMWHl_EQ,SMWH,STOCK,0.1,GBX
LION_US_EQ,SMX,STOCK,0.15,USD
SMXT_US_EQ,SMXT,STOCK,0.13,USD
SN_US_EQ,SN,STOCK,0.01,USD
SNl_EQ,SN,STOCK,0.01,GBX
SNA_US_EQ,SNA,STOCK,0.001,USD
SNA2d_EQ,SNA2,ETF,0.26,EUR
SNAL_US_EQ,SNAL,STOCK,1.0,USD
SNAP_US_EQ,SNAP,STOCK,0.05,USD
SNAVd_EQ,SNAV,ETF,0.22,EUR
SNAWd1_EQ,SNAW,ETF,0.1,EUR
ANDA_US_EQ,SNAX,STOCK,0.1,USD
SNAZd_EQ,SNAZ,ETF,0.23,EUR
SNBNs_EQ,SNBN,STOCK,0.0001,CHF
SNBR_US_EQ,SNBR,STOCK,0.01,USD
SNCR_US_EQ,SNCR,STOCK,0.25,USD
SNDl_EQ,SND,STOCK,1.0,GBX
SND_US_EQ,SND,STOCK,0.1,USD
BOILl_EQ,SNDA,STOCK,1.0,GBX
SNDEl_EQ,SNDE,ETF,0.1,EUR
SNDL_US_EQ,SNDL,STOCK,1.0,USD
SNFEl_EQ,SNFE,ETF,0.01,EUR
SNFLl_EQ,SNFL,ETF,0.01,GBX
OMYl_EQ,SNG,STOCK,1.0,GBX
SNG2e_EQ,SNG,STOCK,0.1,EUR
SNGAl_EQ,SNGA,ETF,0.001,USD
SNGBl_EQ,SNGB,ETF,0.2,GBP
SNGRl_EQ,SNGR,STOCK,0.87,USD
SNGX_US_EQ,SNGX,STOCK,1.0,USD
SNIEl_EQ,SNIE,ETF,0.01,EUR
SNIKm_EQ,SNIK,ETF,0.3,EUR
SNIKl_EQ,SNIK,ETF,0.1,USD
SNIOl_EQ,SNIO,ETF,0.01,USD
SNOA_US_EQ,SNOA,STOCK,0.1,USD
SNOW_US_EQ,SNOW,STOCK,0.01,USD
SNPS_US_EQ,SNPS,STOCK,0.001,USD
SNPX_US_EQ,SNPX,STOCK,0.1,USD
SNRl_EQ,SNR,STOCK,1.0,GBX
SNSE_US_EQ,SNSE,STOCK,0.1,USD
SNSGl_EQ,SNSG,ETF,0.1,GBP
SNSRs_EQ,SNSR,ETF,0.1,CHF
SNSRm_EQ,SNSR,ETF,0.1,EUR
SNSRl_EQ,SNSR,ETF,0.1,USD
MAGS_US_EQ,SNT,STOCK,0.1,USD
SNTG_US_EQ,SNTG,STOCK,0.3,USD
DYNS_US_EQ,SNTI,STOCK,0.36,USD
SNV3l_EQ,SNV3,ETF,0.1,GBX
SNVDl_EQ,SNVD,ETF,0.01,GBX
SNVEl_EQ,SNVE,ETF,0.01,EUR
SNWGF_US_EQ,SNWGF,STOCK,0.1,USD
CNCTl_EQ,SNWS,STOCK,1.0,GBX
SNX_US_EQ,SNX,STOCK,0.02,USD
SNY_US_EQ,SNY,STOCK,0.01,USD
SO_US_EQ,SO,STOCK,0.01,USD
SO4l_EQ,SO4,STOCK,3.0,GBX
SOBAd_EQ,SOBA,STOCK,0.057,EUR
SOBKY_US_EQ,SOBKY,STOCK,0.1,USD
SOBR_US_EQ,SOBR,STOCK,0.1,USD
SODJ1d_EQ,SODJ,ETF,0.21,EUR
SOF_BE_EQ,SOF,STOCK,0.01,EUR
IPOE_US_EQ,SOFI,STOCK,0.07,USD
LIZI_US_EQ,SOGP,STOCK,0.2,USD
SOHO_US_EQ,SOHO,STOCK,1.0,USD
SOHOl_EQ,SOHO,STOCK,1.0,GBX
SOHU_US_EQ,SOHU,STOCK,0.01,USD
SOIp_EQ,SOI,STOCK,0.01,EUR
SOI_US_EQ,SOI,STOCK,0.1,USD
SOIEl_EQ,SOIE,ETF,0.1,EUR
SOIL_CA_EQ,SOIL,STOCK,0.42,CAD
SOILl_EQ,SOIL,ETF,0.01,USD
SOILm_EQ,SOIL,ETF,0.07,EUR
SOLe_EQ,SOL,STOCK,1.0,EUR
SOL_US_EQ,SOL,STOCK,0.1,USD
SOL3l_EQ,SOL3,ETF,0.01,GBX
SOLB_BE_EQ,SOLB,STOCK,0.01,EUR
SOLV_US_EQ,SOLV,STOCK,0.015,USD
SOLWs_EQ,SOLW,ETF,0.5,USD
SOLWCHFs_EQ,SOLWCHF,ETF,0.5,CHF
SOMl_EQ,SOM,STOCK,0.1,GBX
SON_PT_EQ,SON,STOCK,1.0,EUR
SON_US_EQ,SON,STOCK,0.01,USD
GMII_US_EQ,SOND,STOCK,0.1,USD
SONM_US_EQ,SONM,STOCK,0.25,USD
SONN_US_EQ,SONN,STOCK,1.0,USD
SONO_US_EQ,SONO,STOCK,0.01,USD
SONX_US_EQ,SONX,STOCK,0.1,USD
SNE_US_EQ,SONY,STOCK,0.01,USD
SOONs_EQ,SOON,STOCK,0.01,CHF
SOPp_EQ,SOP,STOCK,0.01,EUR
SOPA_US_EQ,SOPA,STOCK,0.1,USD
SOS_US_EQ,SOS,STOCK,0.5,USD
SOTK_US_EQ,SOTK,STOCK,0.1,USD
SOUN_US_EQ,SOUN,STOCK,1.0,USD
ANFC_US_EQ,SOWG,STOCK,0.1,USD
SOX4l_EQ,SOX4,ETF,0.06,GBX
SOXLl_EQ,SOXL,ETF,0.05,USD
SOXLm_EQ,SOXL,ETF,0.07,EUR
SOXSm_EQ,SOXS,ETF,0.05,EUR
SOXSl_EQ,SOXS,ETF,0.0,USD
SOY_CA_EQ,SOY,STOCK,0.17,CAD
SOYBl_EQ,SOYB,ETF,0.01,USD
SOYBm_EQ,SOYB,ETF,0.04,EUR
SOYOl_EQ,SOYO,ETF,0.1,USD
SOYUl_EQ,SOYU,ETF,0.01,USD
SP5Yl_EQ,SP5Y,ETF,0.01,USD
SPALl_EQ,SPAL,ETF,0.01,USD
SPB_CA_EQ,SPB,STOCK,0.11,CAD
SPCB_US_EQ,SPCB,STOCK,1.0,USD
SPCE_US_EQ,SPCE,STOCK,0.1,USD
SPDMl_EQ,SPDM,ETF,0.01,GBX
SPEDl_EQ,SPED,ETF,0.01,USD
SPEHl_EQ,SPEH,ETF,0.2,USD
SPEPl_EQ,SPEP,ETF,0.01,GBX
SPEQl_EQ,SPEQ,ETF,0.01,USD
SPESl_EQ,SPES,ETF,0.01,GBX
SPEXl_EQ,SPEX,ETF,0.01,GBX
POLNs_EQ,SPEX,STOCK,1.0,CHF
SPFAd_EQ,SPFA,ETF,0.01,EUR
SPG_US_EQ,SPG,STOCK,0.01,USD
SPGC_US_EQ,SPGC,STOCK,0.19,USD
SPGI_US_EQ,SPGI,STOCK,0.001,USD
SPHe_EQ,SPH,STOCK,0.1,EUR
MSGE_US_EQ,SPHR,STOCK,0.01,USD
SPI_US_EQ,SPI,STOCK,0.1,USD
SPIl_EQ,SPI,STOCK,1.0,GBX
SPIEp_EQ,SPIE,STOCK,0.1,EUR
NSH_US_EQ,SPIR,STOCK,0.1,USD
SPKL_US_EQ,SPKL,STOCK,0.1,USD
SPL3l_EQ,SPL3,ETF,0.01,GBX
SPLRl_EQ,SPLR,ETF,0.1,GBX
SPLVs_EQ,SPLV,ETF,0.02,CHF
SPMC_US_EQ,SPMC,STOCK,0.05,USD
SPMDl_EQ,SPMD,ETF,0.14,USD
SPMEs_EQ,SPME,ETF,0.13,EUR
SPMVl_EQ,SPMV,ETF,0.01,USD
SPOl_EQ,SPO,STOCK,0.5,GBX
SPO3l_EQ,SPO3,ETF,1.0,GBX
SPOGl_EQ,SPOG,ETF,1.0,GBX
SPOLl_EQ,SPOL,ETF,1.0,GBX
SPOT_US_EQ,SPOT,STOCK,0.001,USD
SPP3l_EQ,SPP3,ETF,0.1,GBX
SPP7d_EQ,SPP7,ETF,0.01,EUR
SPPBl_EQ,SPPB,ETF,0.21,GBP
SPPEd_EQ,SPPE,ETF,0.1,EUR
SPPL_US_EQ,SPPL,STOCK,0.2,USD
SPPPl_EQ,SPPP,ETF,0.015,GBX
SPPTl_EQ,SPPT,ETF,0.01,USD
SPPWd_EQ,SPPW,ETF,0.01,EUR
SPPYl_EQ,SPPY,ETF,0.033,GBP
SPPYd_EQ,SPPY,ETF,0.1,EUR
SPQBl_EQ,SPQB,ETF,0.07,USD
SPQHl_EQ,SPQH,ETF,0.07,USD
SPR_US_EQ,SPR,STOCK,0.01,USD
SPRB_US_EQ,SPRB,STOCK,0.1,USD
SPRC_US_EQ,SPRC,STOCK,0.1,USD
SPREl_EQ,SPRE,ETF,0.1,EUR
SPRO_US_EQ,SPRO,STOCK,0.1,USD
SPRS_US_EQ,SPRS,STOCK,0.1,USD
PIC_US_EQ,SPRU,STOCK,0.25,USD
SBTX_US_EQ,SPRY,STOCK,0.01,USD
SPSC_US_EQ,SPSC,STOCK,0.01,USD
SPSNs_EQ,SPSN,STOCK,0.01,CHF
SPT_US_EQ,SPT,STOCK,0.01,USD
SPTl_EQ,SPT,STOCK,0.1,GBX
SPTN_US_EQ,SPTN,STOCK,0.1,USD
SPWH_US_EQ,SPWH,STOCK,0.1,USD
SPWR_US_EQ,SPWRQ,STOCK,0.1,USD
SPXl_EQ,SPX,STOCK,0.01,GBX
SPX4l_EQ,SPX4,ETF,0.014,GBP
SPX5l_EQ,SPX5,ETF,0.1,GBP
SPXC_US_EQ,SPXC,STOCK,0.01,USD
SPXCY_US_EQ,SPXCY,STOCK,0.01,USD
SPXDm_EQ,SPXD,ETF,0.01,EUR
SPXDl_EQ,SPXD,ETF,0.1,USD
SPXEl_EQ,SPXE,ETF,0.01,USD
SPXJl_EQ,SPXJ,ETF,0.1,GBX
SPXJm_EQ,SPXJ,ETF,0.03,EUR
SPXLl_EQ,SPXL,ETF,0.1,GBP
SPXPl_EQ,SPXP,ETF,0.01,GBX
SPXSl_EQ,SPXS,ETF,0.002,USD
SPXSm_EQ,SPXS,ETF,0.001,EUR
SPXU_EQ,SPXU,ETF,0.01,USD
SPY2d_EQ,SPY2,ETF,0.01,EUR
SPY3l_EQ,SPY3,ETF,0.1,USD
SPY4s_EQ,SPY4,ETF,0.1,CHF
SPY4d_EQ,SPY4,ETF,1.0,EUR
SPY4l_EQ,SPY4,ETF,0.02,USD
SPY5d_EQ,SPY5,ETF,0.001,EUR
SPY5l_EQ,SPY5,ETF,0.001,USD
SPY5s_EQ,SPY5,ETF,0.001,CHF
SPYAd_EQ,SPYA,ETF,0.01,EUR
SPYDd_EQ,SPYD,ETF,0.01,EUR
SPYEl_EQ,SPYE,ETF,0.5,EUR
SPYFd_EQ,SPYF,ETF,0.2,EUR
SPYId_EQ,SPYI,ETF,0.01,EUR
SPYLa_EQ,SPYL,ETF,0.1,EUR
SPYMd_EQ,SPYM,ETF,0.01,EUR
SPYPl_EQ,SPYP,ETF,0.5,GBX
SPYSl_EQ,SPYS,ETF,0.01,USD
SPYWd_EQ,SPYW,ETF,0.01,EUR
SPYXd_EQ,SPYX,ETF,0.01,EUR
SPYYd_EQ,SPYY,ETF,0.009,EUR
SQ_US_EQ,SQ,STOCK,0.01,USD
SQ3d_EQ,SQ3,STOCK,0.15,EUR
SQ3l_EQ,SQ3,ETF,0.5,USD
SQBG_US_EQ,SQBGQ,STOCK,0.1,USD
SQFT_US_EQ,SQFT,STOCK,0.1,USD
SQFTW_US_EQ,SQFTW,WARRANT,0.1,USD
SQIp_EQ,SQI,STOCK,0.01,EUR
SQM_US_EQ,SQM,STOCK,0.03,USD
SQNs_EQ,SQN,STOCK,0.005,CHF
SQQEl_EQ,SQQE,ETF,0.01,EUR
SQQQ_EQ,SQQQ,ETF,0.1,USD
SQQQl_EQ,SQQQ,ETF,0.01,GBX
VERe_EQ,SQRL,STOCK,0.1,EUR
SQSl_EQ,SQS,ETF,0.5,USD
SQS5l_EQ,SQS5,ETF,0.1,GBX
SQSP_US_EQ,SQSP,STOCK,0.01,USD
SQZl_EQ,SQZ,STOCK,1.0,GBX
SRADD_US_EQ,SRAD,STOCK,0.1,USD
SRAILs_EQ,SRAIL,STOCK,1.0,CHF
SRAX_US_EQ,SRAX,STOCK,0.1,USD
SRBK_US_EQ,SRBK,STOCK,0.1,USD
SRCE_US_EQ,SRCE,STOCK,0.01,USD
SRCL_US_EQ,SRCL,STOCK,0.01,USD
SRE_US_EQ,SRE,STOCK,0.01,USD
SREEEXd_EQ,SREEEX,ETF,0.08,EUR
SRENHs_EQ,SREN,STOCK,0.02,CHF
SRFM_US_EQ,SRFM,STOCK,0.5,USD
SRG_US_EQ,SRG,STOCK,0.1,USD
SRGHY_US_EQ,SRGHY,STOCK,0.1,USD
SRHEl_EQ,SRHE,ETF,0.01,GBX
SRIUl_EQ,SRIU,ETF,0.07142,GBX
SRM_US_EQ,SRM,STOCK,0.1,USD
SRNE_US_EQ,SRNE,STOCK,0.1,USD
SRPp_EQ,SRP,STOCK,1.0,EUR
SRPl_EQ,SRP,STOCK,1.0,GBX
SRPT_US_EQ,SRPT,STOCK,0.02,USD
SRRK_US_EQ,SRRK,STOCK,1.0,USD
SRSAl_EQ,SRSA,ETF,0.01,GBX
SRT3d_EQ,SRT3,STOCK,0.001,EUR
SRTS_US_EQ,SRTS,STOCK,0.1,USD
SRUGl_EQ,SRUG,ETF,0.1,GBX
SRUUF_US_EQ,SRUUF,STOCK,0.06,USD
SRWGl_EQ,SRWG,ETF,0.0625,GBX
CHFW_US_EQ,SRZN,STOCK,0.15,USD
SSACl_EQ,SSAC,ETF,0.01,GBX
SSACCHFs_EQ,SSACCHF,ETF,0.02,CHF
SSB_US_EQ,SSB,STOCK,0.01,USD
SSD_US_EQ,SSD,STOCK,0.01,USD
SSEl_EQ,SSE,STOCK,0.01,GBX
SSHYl_EQ,SSHY,ETF,0.01,GBP
SSIC_US_EQ,SSIC,STOCK,0.1,USD
SSILa_EQ,SSIL,ETF,0.15,EUR
SSILl_EQ,SSIL,ETF,0.1,USD
SSITl_EQ,SSIT,STOCK,1.0,GBX
SSKEl_EQ,SSKE,ETF,0.1,EUR
SSL_US_EQ,SSL,STOCK,0.1,USD
SSL_CA_EQ,SSL,STOCK,0.16,CAD
SSLEl_EQ,SSLE,ETF,0.1,EUR
SSLNl_EQ,SSLN,ETF,0.06,GBX
SSLVl_EQ,SSLV,ETF,0.1,USD
SSMHl_EQ,SSMH,ETF,0.1,GBX
SSONl_EQ,SSON,STOCK,0.1,GBX
SSPEl_EQ,SSPE,ETF,0.01,EUR
SSPGl_EQ,SSPG,STOCK,0.1,GBX
SSPYl_EQ,SSPY,ETF,0.01,GBX
SSQl_EQ,SSQ,ETF,0.5,GBX
SSQ3l_EQ,SSQ3,ETF,1.0,GBX
SSQEl_EQ,SSQE,ETF,0.5,EUR
SSRM_CA_EQ,SSRM,STOCK,0.07,CAD
SSRM_US_EQ,SSRM,STOCK,0.09,USD
SSSS_US_EQ,SSSS,STOCK,0.1,USD
TREB_US_EQ,SST,STOCK,0.1,USD
SSTK_US_EQ,SSTK,STOCK,0.01,USD
YAC_US_EQ,SSUNF,STOCK,0.1,USD
SSXFl_EQ,SSXF,ETF,0.009,EUR
SSY_US_EQ,SSY,STOCK,1.0,USD
SSYS_US_EQ,SSYS,STOCK,0.01,USD
STAA_US_EQ,STAA,STOCK,0.01,USD
CBLI_US_EQ,STAB,STOCK,1.0,USD
STAEl_EQ,STAE,ETF,0.1,EUR
STAF_US_EQ,STAF,STOCK,0.48,USD
STAG_US_EQ,STAG,STOCK,0.01,USD
STAIl_EQ,STAI,ETF,0.1,GBX
STANl_EQ,STAN,STOCK,0.1,GBX
IGASl_EQ,STAR,STOCK,1.0,GBX
STBl_EQ,STB,STOCK,0.1,GBX
STBX_US_EQ,STBX,STOCK,0.1,USD
STC_CA_EQ,STC,STOCK,0.27,CAD
STCK_CA_EQ,STCK,STOCK,0.14,CAD
STCN_US_EQ,STCN,STOCK,0.125,USD
STECa_EQ,STEC,ETF,0.19,EUR
STPK_US_EQ,STEM,STOCK,1.0,USD
STEP_CA_EQ,STEP,STOCK,0.25,CAD
STER_US_EQ,STER,STOCK,0.1,USD
STFp_EQ,STF,STOCK,0.01,EUR
STG_US_EQ,STG,STOCK,0.1,USD
STGNs_EQ,STGN,STOCK,0.01,CHF
STGO_CA_EQ,STGO,STOCK,1.0,CAD
STHEl_EQ,STHE,ETF,0.01,EUR
STHSl_EQ,STHS,ETF,0.1,GBP
STHYl_EQ,STHY,ETF,0.01,USD
STI1_US_EQ,STI,STOCK,1.0,USD
STIM_US_EQ,STIM,STOCK,0.1,USD
ASPC_US_EQ,STIXF,STOCK,0.1,USD
STJl_EQ,STJ,STOCK,0.1,GBX
MITC_US_EQ,STKH,STOCK,0.1,USD
STKS_US_EQ,STKS,STOCK,0.1,USD
FCAU_US_EQ,STLA,STOCK,0.1,USD
STLAPp_EQ,STLAP,STOCK,0.1,EUR
STLC_CA_EQ,STLC,STOCK,0.03,CAD
STLD_US_EQ,STLD,STOCK,0.01,USD
ME_CA_EQ,STLR,STOCK,0.8,CAD
STM_US_EQ,STM,STOCK,0.01,USD
STMH_US_EQ,STMH,STOCK,1.0,USD
STMNs_EQ,STMN,STOCK,0.01,CHF
STMpp_EQ,STMPA,STOCK,0.01,EUR
STN_US_EQ,STN,STOCK,0.02,USD
STN_CA_EQ,STN,STOCK,0.02,CAD
STNE_US_EQ,STNE,STOCK,0.01,USD
STNG_US_EQ,STNG,STOCK,0.1,USD
STO3d_EQ,STO3,STOCK,0.01,EUR
STOK_US_EQ,STOK,STOCK,0.01,USD
STPHl_EQ,STPH,ETF,0.01,GBP
STPUl_EQ,STPU,ETF,0.01,USD
FLMN_US_EQ,STR,STOCK,0.1,USD
STR_AT_EQ,STR,STOCK,0.1,EUR
STRA_US_EQ,STRA,STOCK,0.01,USD
STRL_US_EQ,STRL,STOCK,0.01,USD
DRAD_US_EQ,STRR,STOCK,0.24,USD
STRW_US_EQ,STRW,STOCK,1.0,USD
STS3l_EQ,STS3,ETF,0.01,EUR
STSEl_EQ,STSE,ETF,0.01,EUR
STSLl_EQ,STSL,ETF,0.01,GBX
STSMl_EQ,STSM,ETF,0.01,GBX
STSS_US_EQ,STSS,STOCK,0.1,USD
STT_US_EQ,STT,STOCK,0.01,USD
STVN_US_EQ,STVN,STOCK,0.1,USD
STWD_US_EQ,STWD,STOCK,0.1,USD
STX_US_EQ,STX,STOCK,0.01,USD
